,video_id,video_url,trending_position,trending_date,trending_datetime
17,fjlIzqu-ay0,https://youtu.be/fjlIzqu-ay0,18,2022-07-13,2022-07-13 20:05:36
18,0VNQ6_hSA8o,https://youtu.be/0VNQ6_hSA8o,19,2022-07-13,2022-07-13 20:05:36
19,qD937gye50o,https://youtu.be/qD937gye50o,20,2022-07-13,2022-07-13 20:05:36
20,pd1hy_uohzM,https://youtu.be/pd1hy_uohzM,21,2022-07-13,2022-07-13 20:05:36
21,qbSJ_JuN4uk,https://youtu.be/qbSJ_JuN4uk,22,2022-07-13,2022-07-13 20:05:36
22,85mkaSt_ZAE,https://youtu.be/85mkaSt_ZAE,23,2022-07-13,2022-07-13 20:05:36
23,vjqt8T3tJIE,https://youtu.be/vjqt8T3tJIE,24,2022-07-13,2022-07-13 20:05:36
24,qOGQv0hJNJ8,https://youtu.be/qOGQv0hJNJ8,25,2022-07-13,2022-07-13 20:05:36
25,KRBckVKELBQ,https://youtu.be/KRBckVKELBQ,26,2022-07-13,2022-07-13 20:05:36
26,eoWcQUjNM8o,https://youtu.be/eoWcQUjNM8o,27,2022-07-13,2022-07-13 20:05:36
27,uZeEhUCAeac,https://youtu.be/uZeEhUCAeac,28,2022-07-13,2022-07-13 20:05:36
28,d2HTkEdyG2A,https://youtu.be/d2HTkEdyG2A,29,2022-07-13,2022-07-13 20:05:36
29,sqeDwQwNa9Q,https://youtu.be/sqeDwQwNa9Q,30,2022-07-13,2022-07-13 20:05:36
30,RC8u7RJe-TE,https://youtu.be/RC8u7RJe-TE,31,2022-07-13,2022-07-13 20:05:36
31,E6Z4xjEjFcs,https://youtu.be/E6Z4xjEjFcs,32,2022-07-13,2022-07-13 20:05:36
32,8BMXHQg9WqE,https://youtu.be/8BMXHQg9WqE,33,2022-07-13,2022-07-13 20:05:36
33,y9yOzqnzWx0,https://youtu.be/y9yOzqnzWx0,34,2022-07-13,2022-07-13 20:05:36
34,aS8R6WPsYd0,https://youtu.be/aS8R6WPsYd0,35,2022-07-13,2022-07-13 20:05:36
35,IbMQPFSNoG0,https://youtu.be/IbMQPFSNoG0,36,2022-07-13,2022-07-13 20:05:36
36,p9bbBYcwFOk,https://youtu.be/p9bbBYcwFOk,37,2022-07-13,2022-07-13 20:05:36
37,X45uvccd5rA,https://youtu.be/X45uvccd5rA,38,2022-07-13,2022-07-13 20:05:36
38,cDlGFbBipCo,https://youtu.be/cDlGFbBipCo,39,2022-07-13,2022-07-13 20:05:36
39,WfVF-Ec4naQ,https://youtu.be/WfVF-Ec4naQ,40,2022-07-13,2022-07-13 20:05:36
40,oxFAA4DSlSE,https://youtu.be/oxFAA4DSlSE,41,2022-07-13,2022-07-13 20:05:36
41,LSKuIH_Vxuc,https://youtu.be/LSKuIH_Vxuc,42,2022-07-13,2022-07-13 20:05:36
42,iATfsTDDRos,https://youtu.be/iATfsTDDRos,43,2022-07-13,2022-07-13 20:05:36
43,3ygE5DPwRJY,https://youtu.be/3ygE5DPwRJY,44,2022-07-13,2022-07-13 20:05:36
44,HPmar1m5VrI,https://youtu.be/HPmar1m5VrI,45,2022-07-13,2022-07-13 20:05:36
45,jamN-W2s00U,https://youtu.be/jamN-W2s00U,46,2022-07-13,2022-07-13 20:05:36
46,nwDI8PIRkis,https://youtu.be/nwDI8PIRkis,47,2022-07-13,2022-07-13 20:05:36
47,NYEZGDRPUJo,https://youtu.be/NYEZGDRPUJo,48,2022-07-13,2022-07-13 20:05:36
48,L2xMi7inB28,https://youtu.be/L2xMi7inB28,49,2022-07-13,2022-07-13 20:05:36
49,k6ldlNkmjqg,https://youtu.be/k6ldlNkmjqg,50,2022-07-13,2022-07-13 20:05:36
50,j69f7TTkS1Y,https://youtu.be/j69f7TTkS1Y,51,2022-07-13,2022-07-13 20:05:36
51,asNgWAsNTjc,https://youtu.be/asNgWAsNTjc,52,2022-07-13,2022-07-13 20:05:36
52,nBDHqquK_8k,https://youtu.be/nBDHqquK_8k,53,2022-07-13,2022-07-13 20:05:36
53,DPMluEVUqS0,https://youtu.be/DPMluEVUqS0,54,2022-07-13,2022-07-13 20:05:36
54,nopEs-K4ExM,https://youtu.be/nopEs-K4ExM,55,2022-07-13,2022-07-13 20:05:36
55,Sr0kkxwp58E,https://youtu.be/Sr0kkxwp58E,60,2022-07-13,2022-07-13 20:05:36
56,lKrLBPmRsrM,https://youtu.be/lKrLBPmRsrM,61,2022-07-13,2022-07-13 20:05:36
57,fDYnJRhv_fs,https://youtu.be/fDYnJRhv_fs,62,2022-07-13,2022-07-13 20:05:36
58,uwllF3lvGLQ,https://youtu.be/uwllF3lvGLQ,63,2022-07-13,2022-07-13 20:05:36
59,WB4LhvhLzlw,https://youtu.be/WB4LhvhLzlw,64,2022-07-13,2022-07-13 20:05:36
60,EDZ25anwgjc,https://youtu.be/EDZ25anwgjc,65,2022-07-13,2022-07-13 20:05:36
61,2ZTT-6HXYnc,https://youtu.be/2ZTT-6HXYnc,66,2022-07-13,2022-07-13 20:05:36
62,hxWSp-8jJuo,https://youtu.be/hxWSp-8jJuo,70,2022-07-13,2022-07-13 20:05:36
63,37cGDXk4bRo,https://youtu.be/37cGDXk4bRo,71,2022-07-13,2022-07-13 20:05:36
64,T1QUEKLNPtA,https://youtu.be/T1QUEKLNPtA,72,2022-07-13,2022-07-13 20:05:36
65,lW7VOqIo33Y,https://youtu.be/lW7VOqIo33Y,74,2022-07-13,2022-07-13 20:05:36
66,h6epv1BfL-c,https://youtu.be/h6epv1BfL-c,75,2022-07-13,2022-07-13 20:05:36
67,TmaAOV4SJNQ,https://youtu.be/TmaAOV4SJNQ,76,2022-07-13,2022-07-13 20:05:36
68,3lFeUuNPEy0,https://youtu.be/3lFeUuNPEy0,77,2022-07-13,2022-07-13 20:05:36
69,51bF3tzEkLQ,https://youtu.be/51bF3tzEkLQ,78,2022-07-13,2022-07-13 20:05:36
70,nEAJQ6H5dSI,https://youtu.be/nEAJQ6H5dSI,79,2022-07-13,2022-07-13 20:05:36
71,5mYDyxMDwaw,https://youtu.be/5mYDyxMDwaw,82,2022-07-13,2022-07-13 20:05:36
72,yPq82zClQ-g,https://youtu.be/yPq82zClQ-g,84,2022-07-13,2022-07-13 20:05:36
73,FbkWJNGklO4,https://youtu.be/FbkWJNGklO4,85,2022-07-13,2022-07-13 20:05:36
74,4dESmtswQ58,https://youtu.be/4dESmtswQ58,86,2022-07-13,2022-07-13 20:05:36
75,iO24VRJAwVU,https://youtu.be/iO24VRJAwVU,87,2022-07-13,2022-07-13 20:05:36
76,clqcg1FZrnI,https://youtu.be/clqcg1FZrnI,88,2022-07-13,2022-07-13 20:05:36
77,dIQGI36BxDE,https://youtu.be/dIQGI36BxDE,89,2022-07-13,2022-07-13 20:05:36
78,xcGiyOxZpCw,https://youtu.be/xcGiyOxZpCw,91,2022-07-13,2022-07-13 20:05:36
79,q5r8agEI0X8,https://youtu.be/q5r8agEI0X8,94,2022-07-13,2022-07-13 20:05:36
80,UrkPC81_QfU,https://youtu.be/UrkPC81_QfU,95,2022-07-13,2022-07-13 20:05:36
81,dYRITmpFbJ4,https://youtu.be/dYRITmpFbJ4,97,2022-07-13,2022-07-13 20:05:36
82,-7bIDbaU_zQ,https://youtu.be/-7bIDbaU_zQ,98,2022-07-13,2022-07-13 20:05:36
83,agyTmQ-UOWg,https://youtu.be/agyTmQ-UOWg,99,2022-07-13,2022-07-13 20:05:36
84,4-scgxYeVdc,https://youtu.be/4-scgxYeVdc,100,2022-07-13,2022-07-13 20:05:36
85,153VhCmsQFU,https://youtu.be/153VhCmsQFU,101,2022-07-13,2022-07-13 20:05:36
0,4VaqA-5aQTM,https://youtu.be/4VaqA-5aQTM,1,2022-07-14,2022-07-14 19:54:55
1,LhkEPfudDjE,https://youtu.be/LhkEPfudDjE,2,2022-07-14,2022-07-14 19:54:55
2,F-5ipT5tcUY,https://youtu.be/F-5ipT5tcUY,3,2022-07-14,2022-07-14 19:54:55
3,MsSlybwjgxc,https://youtu.be/MsSlybwjgxc,4,2022-07-14,2022-07-14 19:54:55
4,kYeEv9vqmxo,https://youtu.be/kYeEv9vqmxo,5,2022-07-14,2022-07-14 19:54:55
5,M6X1ONPCdFU,https://youtu.be/M6X1ONPCdFU,6,2022-07-14,2022-07-14 19:54:55
6,ioNnrzTu8IE,https://youtu.be/ioNnrzTu8IE,7,2022-07-14,2022-07-14 19:54:55
7,jJ_4VHxUf2I,https://youtu.be/jJ_4VHxUf2I,8,2022-07-14,2022-07-14 19:54:55
8,eHGuWDzQpcM,https://youtu.be/eHGuWDzQpcM,9,2022-07-14,2022-07-14 19:54:55
9,hMpjSCnfTdw,https://youtu.be/hMpjSCnfTdw,10,2022-07-14,2022-07-14 19:54:55
10,GPyiLpcs5fc,https://youtu.be/GPyiLpcs5fc,11,2022-07-14,2022-07-14 19:54:55
11,jovhrozCkyI,https://youtu.be/jovhrozCkyI,12,2022-07-14,2022-07-14 19:54:55
12,hLQ-5exgctI,https://youtu.be/hLQ-5exgctI,13,2022-07-14,2022-07-14 19:54:55
13,TgbajKDd63s,https://youtu.be/TgbajKDd63s,14,2022-07-14,2022-07-14 19:54:55
14,vjbBaai9ZA8,https://youtu.be/vjbBaai9ZA8,15,2022-07-14,2022-07-14 19:54:55
15,iYYn2UdCrXk,https://youtu.be/iYYn2UdCrXk,16,2022-07-14,2022-07-14 19:54:55
16,8jcol4twYr4,https://youtu.be/8jcol4twYr4,17,2022-07-14,2022-07-14 19:54:55
17,Omj10ulxn28,https://youtu.be/Omj10ulxn28,18,2022-07-14,2022-07-14 19:54:55
18,Si1zwxW-Cfs,https://youtu.be/Si1zwxW-Cfs,19,2022-07-14,2022-07-14 19:54:55
19,pDvJjVpmzAI,https://youtu.be/pDvJjVpmzAI,20,2022-07-14,2022-07-14 19:54:55
20,IKLgXGNBqWo,https://youtu.be/IKLgXGNBqWo,21,2022-07-14,2022-07-14 19:54:55
21,_uX6of3vBu0,https://youtu.be/_uX6of3vBu0,22,2022-07-14,2022-07-14 19:54:55
22,ZXknr_QfTgU,https://youtu.be/ZXknr_QfTgU,23,2022-07-14,2022-07-14 19:54:55
23,5zZyiY23OpY,https://youtu.be/5zZyiY23OpY,24,2022-07-14,2022-07-14 19:54:55
24,_277y06xruQ,https://youtu.be/_277y06xruQ,25,2022-07-14,2022-07-14 19:54:55
25,78DcSvhF1W0,https://youtu.be/78DcSvhF1W0,26,2022-07-14,2022-07-14 19:54:55
26,3jT_Zui1Am8,https://youtu.be/3jT_Zui1Am8,27,2022-07-14,2022-07-14 19:54:55
27,J6r6ELbn3p4,https://youtu.be/J6r6ELbn3p4,28,2022-07-14,2022-07-14 19:54:55
28,4vsQ-WpIyJA,https://youtu.be/4vsQ-WpIyJA,29,2022-07-14,2022-07-14 19:54:55
29,FovIyqov1uA,https://youtu.be/FovIyqov1uA,30,2022-07-14,2022-07-14 19:54:55
30,q03cc1n8RVA,https://youtu.be/q03cc1n8RVA,31,2022-07-14,2022-07-14 19:54:55
31,kmwKGEO1pLo,https://youtu.be/kmwKGEO1pLo,32,2022-07-14,2022-07-14 19:54:55
32,4P94HcMEY8A,https://youtu.be/4P94HcMEY8A,33,2022-07-14,2022-07-14 19:54:55
33,hxf-fIubkMs,https://youtu.be/hxf-fIubkMs,34,2022-07-14,2022-07-14 19:54:55
34,N6a5-8_kt3E,https://youtu.be/N6a5-8_kt3E,35,2022-07-14,2022-07-14 19:54:55
35,0VNQ6_hSA8o,https://youtu.be/0VNQ6_hSA8o,36,2022-07-14,2022-07-14 19:54:55
36,7ZU9cCzS7YM,https://youtu.be/7ZU9cCzS7YM,37,2022-07-14,2022-07-14 19:54:55
37,HTku_hHR1Og,https://youtu.be/HTku_hHR1Og,38,2022-07-14,2022-07-14 19:54:55
38,809LRTgwWKI,https://youtu.be/809LRTgwWKI,39,2022-07-14,2022-07-14 19:54:55
39,JfCGJxTB0Bk,https://youtu.be/JfCGJxTB0Bk,40,2022-07-14,2022-07-14 19:54:55
40,LXl1nckE5zI,https://youtu.be/LXl1nckE5zI,41,2022-07-14,2022-07-14 19:54:55
41,nmMRMIE3MGw,https://youtu.be/nmMRMIE3MGw,42,2022-07-14,2022-07-14 19:54:55
42,8ul1PBMZEnM,https://youtu.be/8ul1PBMZEnM,43,2022-07-14,2022-07-14 19:54:55
43,orNd-Z3TFPo,https://youtu.be/orNd-Z3TFPo,44,2022-07-14,2022-07-14 19:54:55
44,fjlIzqu-ay0,https://youtu.be/fjlIzqu-ay0,45,2022-07-14,2022-07-14 19:54:55
45,RC8u7RJe-TE,https://youtu.be/RC8u7RJe-TE,46,2022-07-14,2022-07-14 19:54:55
46,V90e0w8wzvI,https://youtu.be/V90e0w8wzvI,47,2022-07-14,2022-07-14 19:54:55
47,qD937gye50o,https://youtu.be/qD937gye50o,48,2022-07-14,2022-07-14 19:54:55
48,pd1hy_uohzM,https://youtu.be/pd1hy_uohzM,49,2022-07-14,2022-07-14 19:54:55
49,d2HTkEdyG2A,https://youtu.be/d2HTkEdyG2A,50,2022-07-14,2022-07-14 19:54:55
50,DPMluEVUqS0,https://youtu.be/DPMluEVUqS0,51,2022-07-14,2022-07-14 19:54:55
51,nopEs-K4ExM,https://youtu.be/nopEs-K4ExM,53,2022-07-14,2022-07-14 19:54:55
52,uwllF3lvGLQ,https://youtu.be/uwllF3lvGLQ,58,2022-07-14,2022-07-14 19:54:55
53,Sr0kkxwp58E,https://youtu.be/Sr0kkxwp58E,59,2022-07-14,2022-07-14 19:54:55
54,lKrLBPmRsrM,https://youtu.be/lKrLBPmRsrM,60,2022-07-14,2022-07-14 19:54:55
55,EDZ25anwgjc,https://youtu.be/EDZ25anwgjc,61,2022-07-14,2022-07-14 19:54:55
56,vjqt8T3tJIE,https://youtu.be/vjqt8T3tJIE,62,2022-07-14,2022-07-14 19:54:55
57,fDYnJRhv_fs,https://youtu.be/fDYnJRhv_fs,63,2022-07-14,2022-07-14 19:54:55
58,WB4LhvhLzlw,https://youtu.be/WB4LhvhLzlw,65,2022-07-14,2022-07-14 19:54:55
59,2ZTT-6HXYnc,https://youtu.be/2ZTT-6HXYnc,66,2022-07-14,2022-07-14 19:54:55
60,hxWSp-8jJuo,https://youtu.be/hxWSp-8jJuo,67,2022-07-14,2022-07-14 19:54:55
61,37cGDXk4bRo,https://youtu.be/37cGDXk4bRo,72,2022-07-14,2022-07-14 19:54:55
62,3lFeUuNPEy0,https://youtu.be/3lFeUuNPEy0,73,2022-07-14,2022-07-14 19:54:55
63,TmaAOV4SJNQ,https://youtu.be/TmaAOV4SJNQ,74,2022-07-14,2022-07-14 19:54:55
64,p9bbBYcwFOk,https://youtu.be/p9bbBYcwFOk,75,2022-07-14,2022-07-14 19:54:55
65,lW7VOqIo33Y,https://youtu.be/lW7VOqIo33Y,76,2022-07-14,2022-07-14 19:54:55
66,51bF3tzEkLQ,https://youtu.be/51bF3tzEkLQ,77,2022-07-14,2022-07-14 19:54:55
67,h6epv1BfL-c,https://youtu.be/h6epv1BfL-c,78,2022-07-14,2022-07-14 19:54:55
68,nEAJQ6H5dSI,https://youtu.be/nEAJQ6H5dSI,79,2022-07-14,2022-07-14 19:54:55
69,E6Z4xjEjFcs,https://youtu.be/E6Z4xjEjFcs,80,2022-07-14,2022-07-14 19:54:55
70,T1QUEKLNPtA,https://youtu.be/T1QUEKLNPtA,82,2022-07-14,2022-07-14 19:54:55
71,yPq82zClQ-g,https://youtu.be/yPq82zClQ-g,84,2022-07-14,2022-07-14 19:54:55
72,5mYDyxMDwaw,https://youtu.be/5mYDyxMDwaw,85,2022-07-14,2022-07-14 19:54:55
73,iO24VRJAwVU,https://youtu.be/iO24VRJAwVU,86,2022-07-14,2022-07-14 19:54:55
74,WfVF-Ec4naQ,https://youtu.be/WfVF-Ec4naQ,87,2022-07-14,2022-07-14 19:54:55
75,FbkWJNGklO4,https://youtu.be/FbkWJNGklO4,88,2022-07-14,2022-07-14 19:54:55
76,HPmar1m5VrI,https://youtu.be/HPmar1m5VrI,89,2022-07-14,2022-07-14 19:54:55
77,4dESmtswQ58,https://youtu.be/4dESmtswQ58,90,2022-07-14,2022-07-14 19:54:55
78,NYEZGDRPUJo,https://youtu.be/NYEZGDRPUJo,91,2022-07-14,2022-07-14 19:54:55
79,q5r8agEI0X8,https://youtu.be/q5r8agEI0X8,92,2022-07-14,2022-07-14 19:54:55
80,clqcg1FZrnI,https://youtu.be/clqcg1FZrnI,93,2022-07-14,2022-07-14 19:54:55
81,UrkPC81_QfU,https://youtu.be/UrkPC81_QfU,94,2022-07-14,2022-07-14 19:54:55
82,-7bIDbaU_zQ,https://youtu.be/-7bIDbaU_zQ,95,2022-07-14,2022-07-14 19:54:55
83,dIQGI36BxDE,https://youtu.be/dIQGI36BxDE,96,2022-07-14,2022-07-14 19:54:55
84,xcGiyOxZpCw,https://youtu.be/xcGiyOxZpCw,97,2022-07-14,2022-07-14 19:54:55
0,QmpTkkaKYSU,https://youtu.be/QmpTkkaKYSU,1,2022-07-15,2022-07-15 21:14:56
1,Hbb5GPxXF1w,https://youtu.be/Hbb5GPxXF1w,2,2022-07-15,2022-07-15 21:14:56
2,ewgCqJDI_Nk,https://youtu.be/ewgCqJDI_Nk,3,2022-07-15,2022-07-15 21:14:56
3,SUgynjSphOQ,https://youtu.be/SUgynjSphOQ,4,2022-07-15,2022-07-15 21:14:56
4,Ar9hJpv4B78,https://youtu.be/Ar9hJpv4B78,5,2022-07-15,2022-07-15 21:14:56
5,rY2QcaOc6rc,https://youtu.be/rY2QcaOc6rc,6,2022-07-15,2022-07-15 21:14:56
6,TlPCflWZFiQ,https://youtu.be/TlPCflWZFiQ,7,2022-07-15,2022-07-15 21:14:56
7,P2BxWLEKXNs,https://youtu.be/P2BxWLEKXNs,8,2022-07-15,2022-07-15 21:14:56
8,WtC1SDzElkY,https://youtu.be/WtC1SDzElkY,9,2022-07-15,2022-07-15 21:14:56
9,cGJIl1TM074,https://youtu.be/cGJIl1TM074,10,2022-07-15,2022-07-15 21:14:56
10,EDlMdJDowuc,https://youtu.be/EDlMdJDowuc,11,2022-07-15,2022-07-15 21:14:56
11,QpWd7J9oT40,https://youtu.be/QpWd7J9oT40,12,2022-07-15,2022-07-15 21:14:56
12,Jb88eui8SqQ,https://youtu.be/Jb88eui8SqQ,13,2022-07-15,2022-07-15 21:14:56
13,cTkV-rQQ-IQ,https://youtu.be/cTkV-rQQ-IQ,14,2022-07-15,2022-07-15 21:14:56
14,DmyE4aTgc3A,https://youtu.be/DmyE4aTgc3A,15,2022-07-15,2022-07-15 21:14:56
15,pALkutZ82JE,https://youtu.be/pALkutZ82JE,16,2022-07-15,2022-07-15 21:14:56
16,3nezihD0QDU,https://youtu.be/3nezihD0QDU,17,2022-07-15,2022-07-15 21:14:56
17,yis52iAkYlQ,https://youtu.be/yis52iAkYlQ,18,2022-07-15,2022-07-15 21:14:56
18,QALcoy1Llhc,https://youtu.be/QALcoy1Llhc,19,2022-07-15,2022-07-15 21:14:56
19,1YUBbF24H44,https://youtu.be/1YUBbF24H44,20,2022-07-15,2022-07-15 21:14:56
20,4VaqA-5aQTM,https://youtu.be/4VaqA-5aQTM,21,2022-07-15,2022-07-15 21:14:56
21,PzUKeGZiEl0,https://youtu.be/PzUKeGZiEl0,22,2022-07-15,2022-07-15 21:14:56
22,3ugXlrQhrH0,https://youtu.be/3ugXlrQhrH0,23,2022-07-15,2022-07-15 21:14:56
23,zal_TKDTJOk,https://youtu.be/zal_TKDTJOk,24,2022-07-15,2022-07-15 21:14:56
24,Gza2V9SvDWw,https://youtu.be/Gza2V9SvDWw,25,2022-07-15,2022-07-15 21:14:56
25,bvTfEaiEFL0,https://youtu.be/bvTfEaiEFL0,26,2022-07-15,2022-07-15 21:14:56
26,LhkEPfudDjE,https://youtu.be/LhkEPfudDjE,27,2022-07-15,2022-07-15 21:14:56
27,IlinJJGxwEM,https://youtu.be/IlinJJGxwEM,28,2022-07-15,2022-07-15 21:14:56
28,kYeEv9vqmxo,https://youtu.be/kYeEv9vqmxo,29,2022-07-15,2022-07-15 21:14:56
29,YnhmTYXSk8I,https://youtu.be/YnhmTYXSk8I,30,2022-07-15,2022-07-15 21:14:56
30,xMfxIPQtUqI,https://youtu.be/xMfxIPQtUqI,31,2022-07-15,2022-07-15 21:14:56
31,YCGIj7KmwyI,https://youtu.be/YCGIj7KmwyI,32,2022-07-15,2022-07-15 21:14:56
32,fMIn43MiwG8,https://youtu.be/fMIn43MiwG8,33,2022-07-15,2022-07-15 21:14:56
33,omEuqt19Uhs,https://youtu.be/omEuqt19Uhs,34,2022-07-15,2022-07-15 21:14:56
34,eEFVxI9lqjU,https://youtu.be/eEFVxI9lqjU,35,2022-07-15,2022-07-15 21:14:56
35,BSlMAJ7SkMA,https://youtu.be/BSlMAJ7SkMA,36,2022-07-15,2022-07-15 21:14:56
36,7K2J-cO_tOI,https://youtu.be/7K2J-cO_tOI,37,2022-07-15,2022-07-15 21:14:56
37,MsSlybwjgxc,https://youtu.be/MsSlybwjgxc,38,2022-07-15,2022-07-15 21:14:56
38,UGK5eIuWxb4,https://youtu.be/UGK5eIuWxb4,39,2022-07-15,2022-07-15 21:14:56
39,hMpjSCnfTdw,https://youtu.be/hMpjSCnfTdw,40,2022-07-15,2022-07-15 21:14:56
40,F-5ipT5tcUY,https://youtu.be/F-5ipT5tcUY,41,2022-07-15,2022-07-15 21:14:56
41,gqYaqBVT5vM,https://youtu.be/gqYaqBVT5vM,42,2022-07-15,2022-07-15 21:14:56
42,MoAFxpzvOxA,https://youtu.be/MoAFxpzvOxA,43,2022-07-15,2022-07-15 21:14:56
43,Nlzpmt2VQgk,https://youtu.be/Nlzpmt2VQgk,44,2022-07-15,2022-07-15 21:14:56
44,MnKtDaF1xWk,https://youtu.be/MnKtDaF1xWk,45,2022-07-15,2022-07-15 21:14:56
45,xGtxu6yrdBA,https://youtu.be/xGtxu6yrdBA,46,2022-07-15,2022-07-15 21:14:56
46,ioNnrzTu8IE,https://youtu.be/ioNnrzTu8IE,47,2022-07-15,2022-07-15 21:14:56
47,eSlAJMsM6CM,https://youtu.be/eSlAJMsM6CM,48,2022-07-15,2022-07-15 21:14:56
48,hyWaLzrdJEg,https://youtu.be/hyWaLzrdJEg,49,2022-07-15,2022-07-15 21:14:56
49,IMKW-ifxikE,https://youtu.be/IMKW-ifxikE,50,2022-07-15,2022-07-15 21:14:56
50,z6xXgUlBxwg,https://youtu.be/z6xXgUlBxwg,51,2022-07-15,2022-07-15 21:14:56
51,vjbBaai9ZA8,https://youtu.be/vjbBaai9ZA8,52,2022-07-15,2022-07-15 21:14:56
52,Si1zwxW-Cfs,https://youtu.be/Si1zwxW-Cfs,53,2022-07-15,2022-07-15 21:14:56
53,iYYn2UdCrXk,https://youtu.be/iYYn2UdCrXk,54,2022-07-15,2022-07-15 21:14:56
54,IKLgXGNBqWo,https://youtu.be/IKLgXGNBqWo,55,2022-07-15,2022-07-15 21:14:56
55,d2HTkEdyG2A,https://youtu.be/d2HTkEdyG2A,56,2022-07-15,2022-07-15 21:14:56
56,M6X1ONPCdFU,https://youtu.be/M6X1ONPCdFU,57,2022-07-15,2022-07-15 21:14:56
57,DPMluEVUqS0,https://youtu.be/DPMluEVUqS0,59,2022-07-15,2022-07-15 21:14:56
58,nopEs-K4ExM,https://youtu.be/nopEs-K4ExM,60,2022-07-15,2022-07-15 21:14:56
59,fjlIzqu-ay0,https://youtu.be/fjlIzqu-ay0,62,2022-07-15,2022-07-15 21:14:56
60,q03cc1n8RVA,https://youtu.be/q03cc1n8RVA,63,2022-07-15,2022-07-15 21:14:56
61,LXl1nckE5zI,https://youtu.be/LXl1nckE5zI,64,2022-07-15,2022-07-15 21:14:56
62,uwllF3lvGLQ,https://youtu.be/uwllF3lvGLQ,65,2022-07-15,2022-07-15 21:14:56
63,vjqt8T3tJIE,https://youtu.be/vjqt8T3tJIE,66,2022-07-15,2022-07-15 21:14:56
64,EDZ25anwgjc,https://youtu.be/EDZ25anwgjc,67,2022-07-15,2022-07-15 21:14:56
65,Sr0kkxwp58E,https://youtu.be/Sr0kkxwp58E,68,2022-07-15,2022-07-15 21:14:56
66,lKrLBPmRsrM,https://youtu.be/lKrLBPmRsrM,69,2022-07-15,2022-07-15 21:14:56
67,pd1hy_uohzM,https://youtu.be/pd1hy_uohzM,70,2022-07-15,2022-07-15 21:14:56
68,fDYnJRhv_fs,https://youtu.be/fDYnJRhv_fs,71,2022-07-15,2022-07-15 21:14:56
69,WB4LhvhLzlw,https://youtu.be/WB4LhvhLzlw,73,2022-07-15,2022-07-15 21:14:56
70,2ZTT-6HXYnc,https://youtu.be/2ZTT-6HXYnc,74,2022-07-15,2022-07-15 21:14:56
71,hxWSp-8jJuo,https://youtu.be/hxWSp-8jJuo,75,2022-07-15,2022-07-15 21:14:56
72,qD937gye50o,https://youtu.be/qD937gye50o,78,2022-07-15,2022-07-15 21:14:56
73,p9bbBYcwFOk,https://youtu.be/p9bbBYcwFOk,79,2022-07-15,2022-07-15 21:14:56
74,3lFeUuNPEy0,https://youtu.be/3lFeUuNPEy0,81,2022-07-15,2022-07-15 21:14:56
75,pDvJjVpmzAI,https://youtu.be/pDvJjVpmzAI,82,2022-07-15,2022-07-15 21:14:56
76,TmaAOV4SJNQ,https://youtu.be/TmaAOV4SJNQ,83,2022-07-15,2022-07-15 21:14:56
77,nEAJQ6H5dSI,https://youtu.be/nEAJQ6H5dSI,84,2022-07-15,2022-07-15 21:14:56
78,51bF3tzEkLQ,https://youtu.be/51bF3tzEkLQ,85,2022-07-15,2022-07-15 21:14:56
79,lW7VOqIo33Y,https://youtu.be/lW7VOqIo33Y,86,2022-07-15,2022-07-15 21:14:56
80,h6epv1BfL-c,https://youtu.be/h6epv1BfL-c,88,2022-07-15,2022-07-15 21:14:56
81,37cGDXk4bRo,https://youtu.be/37cGDXk4bRo,89,2022-07-15,2022-07-15 21:14:56
82,E6Z4xjEjFcs,https://youtu.be/E6Z4xjEjFcs,91,2022-07-15,2022-07-15 21:14:56
83,WfVF-Ec4naQ,https://youtu.be/WfVF-Ec4naQ,92,2022-07-15,2022-07-15 21:14:56
84,iO24VRJAwVU,https://youtu.be/iO24VRJAwVU,93,2022-07-15,2022-07-15 21:14:56
85,3jT_Zui1Am8,https://youtu.be/3jT_Zui1Am8,94,2022-07-15,2022-07-15 21:14:56
86,HPmar1m5VrI,https://youtu.be/HPmar1m5VrI,95,2022-07-15,2022-07-15 21:14:56
87,yPq82zClQ-g,https://youtu.be/yPq82zClQ-g,96,2022-07-15,2022-07-15 21:14:56
88,NYEZGDRPUJo,https://youtu.be/NYEZGDRPUJo,97,2022-07-15,2022-07-15 21:14:56
89,J6r6ELbn3p4,https://youtu.be/J6r6ELbn3p4,98,2022-07-15,2022-07-15 21:14:56
90,FbkWJNGklO4,https://youtu.be/FbkWJNGklO4,99,2022-07-15,2022-07-15 21:14:56
91,5mYDyxMDwaw,https://youtu.be/5mYDyxMDwaw,100,2022-07-15,2022-07-15 21:14:56
92,q5r8agEI0X8,https://youtu.be/q5r8agEI0X8,101,2022-07-15,2022-07-15 21:14:56
93,4dESmtswQ58,https://youtu.be/4dESmtswQ58,102,2022-07-15,2022-07-15 21:14:56
94,UrkPC81_QfU,https://youtu.be/UrkPC81_QfU,103,2022-07-15,2022-07-15 21:14:56
0,QmpTkkaKYSU,https://youtu.be/QmpTkkaKYSU,1,2022-07-16,2022-07-16 16:15:01
1,cGJIl1TM074,https://youtu.be/cGJIl1TM074,2,2022-07-16,2022-07-16 16:15:01
2,Hbb5GPxXF1w,https://youtu.be/Hbb5GPxXF1w,3,2022-07-16,2022-07-16 16:15:01
